date,signal_direction,signal,prediction,target_return,pnl,cumulative_pnl,period,abs_return,hit
2017-02-08 12:00:00,-1,-1.0,-1.0,0.0029671542920230365,-0.0029671542920230365,-0.0029671542920230365,training,0.0029671542920230365,False
2017-02-09 12:00:00,1,1.0,1.0,-0.0015200718579423678,-0.0015200718579423678,-0.004487226149965404,training,0.0015200718579423678,False
2017-02-10 12:00:00,-1,-1.0,-1.0,0.0018665744901487052,-0.0018665744901487052,-0.006353800640114109,training,0.0018665744901487052,False
2017-02-13 12:00:00,1,1.0,1.0,-0.0033912381479687804,-0.0033912381479687804,-0.00974503878808289,training,0.0033912381479687804,False
2017-02-14 12:00:00,1,1.0,1.0,0.0006247830614368274,0.0006247830614368274,-0.009120255726646062,training,0.0006247830614368274,True
2017-02-15 12:00:00,-1,-1.0,-1.0,-0.006525511975008661,0.006525511975008661,-0.002594743751637401,training,0.006525511975008661,True
2017-02-16 12:00:00,-1,-1.0,-1.0,-0.003461884650003462,0.003461884650003462,0.000867140898366061,training,0.003461884650003462,True
2017-02-17 12:00:00,1,1.0,1.0,-0.0010338410641671078,-0.0010338410641671078,-0.00016670016580104681,training,0.0010338410641671078,False
2017-02-20 12:00:00,1,1.0,1.0,0.004476275738585536,0.004476275738585536,0.004309575572784489,training,0.004476275738585536,True
2017-02-21 12:00:00,1,1.0,1.0,0.00316848050695674,0.00316848050695674,0.007478056079741229,training,0.00316848050695674,True
2017-02-22 12:00:00,-1,-1.0,-1.0,-0.006322155030236307,0.006322155030236307,0.013800211109977535,training,0.006322155030236307,True
2017-02-23 12:00:00,1,1.0,1.0,0.0036930652441525924,0.0036930652441525924,0.017493276354130127,training,0.0036930652441525924,True
2017-02-24 12:00:00,-1,-1.0,-1.0,0.0028590878148401356,-0.0028590878148401356,0.01463418853928999,training,0.0028590878148401356,False
2017-02-27 12:00:00,-1,-1.0,-1.0,0.006745707277187114,-0.006745707277187114,0.007888481262102877,training,0.006745707277187114,False
2017-02-28 12:00:00,-1,-1.0,-1.0,0.008387888707037574,-0.008387888707037574,-0.000499407444934697,training,0.008387888707037574,False
2017-03-01 12:00:00,0,0.0,0.0,-0.0,-0.0,-0.000499407444934697,training,0.0,False
2017-03-02 12:00:00,0,0.0,0.0,-0.0,-0.0,-0.000499407444934697,training,0.0,False
2017-03-03 12:00:00,0,0.0,0.0,0.0,0.0,-0.000499407444934697,training,0.0,False
2017-03-06 12:00:00,-1,-1.0,-1.0,0.0011050486912079329,-0.0011050486912079329,-0.00160445613614263,training,0.0011050486912079329,False
2017-03-07 12:00:00,-1,-1.0,-1.0,0.005031706644609995,-0.005031706644609995,-0.006636162780752625,training,0.005031706644609995,False
2017-03-08 12:00:00,-1,-1.0,-1.0,0.006508793795873133,-0.006508793795873133,-0.013144956576625757,training,0.006508793795873133,False
2017-03-09 12:00:00,1,1.0,1.0,-0.002574987821003581,-0.002574987821003581,-0.01571994439762934,training,0.002574987821003581,False
2017-03-10 12:00:00,-1,-1.0,-1.0,-0.0,0.0,-0.01571994439762934,training,0.0,False
2017-03-13 12:00:00,1,1.0,1.0,0.00391526253233589,0.00391526253233589,-0.011804681865293449,training,0.00391526253233589,True
2017-03-14 12:00:00,-1,-1.0,-1.0,-0.0020228794642856585,0.0020228794642856585,-0.00978180240100779,training,0.0020228794642856585,True
2017-03-15 12:00:00,1,1.0,1.0,-0.00625347415230668,-0.00625347415230668,-0.01603527655331447,training,0.00625347415230668,False
2017-03-16 12:00:00,-1,-1.0,-1.0,6.972528238733026e-05,-6.972528238733026e-05,-0.016105001835701804,training,6.972528238733026e-05,False
2017-03-17 12:00:00,1,1.0,1.0,-0.003967977723633785,-0.003967977723633785,-0.02007297955933559,training,0.003967977723633785,False
2017-03-20 12:00:00,1,1.0,1.0,0.00278590332915432,0.00278590332915432,-0.01728707623018127,training,0.00278590332915432,True
2017-03-21 12:00:00,-1,-1.0,-1.0,-0.005299860529985989,0.005299860529985989,-0.01198721570019528,training,0.005299860529985989,True
2017-03-22 12:00:00,1,1.0,1.0,-0.0018746094563633286,-0.0018746094563633286,-0.013861825156558608,training,0.0018746094563633286,False
2017-03-23 12:00:00,-1,-1.0,-1.0,-0.0036849057915594877,0.0036849057915594877,-0.01017691936499912,training,0.0036849057915594877,True
2017-03-24 12:00:00,1,1.0,1.0,0.0023624235686492733,0.0023624235686492733,-0.007814495796349848,training,0.0023624235686492733,True
2017-03-27 12:00:00,1,1.0,1.0,0.0012486992715921388,0.0012486992715921388,-0.00656579652475771,training,0.0012486992715921388,True
2017-03-28 12:00:00,1,1.0,1.0,0.005958980044345993,0.005958980044345993,-0.000606816480411717,training,0.005958980044345993,True
2017-03-29 12:00:00,-1,-1.0,-1.0,-0.0017247326664367024,0.0017247326664367024,0.0011179161860249854,training,0.0017247326664367024,True
2017-03-30 12:00:00,-1,-1.0,-1.0,-0.002548384874991422,0.002548384874991422,0.0036663010610164075,training,0.002548384874991422,True
2017-03-31 12:00:00,1,1.0,1.0,0.0065413482062935836,0.0065413482062935836,0.010207649267309991,training,0.0065413482062935836,True
2017-04-03 12:00:00,1,1.0,1.0,0.0008907159986298313,0.0008907159986298313,0.011098365265939823,training,0.0008907159986298313,True
2017-04-04 12:00:00,-1,-1.0,-1.0,0.0002051562606852297,-0.0002051562606852297,0.010893209005254593,training,0.0002051562606852297,False
2017-04-05 12:00:00,1,1.0,1.0,0.0016413623307345718,0.0016413623307345718,0.012534571335989165,training,0.0016413623307345718,True
2017-04-06 12:00:00,1,1.0,1.0,0.004788616773840393,0.004788616773840393,0.01732318810982956,training,0.004788616773840393,True
2017-04-07 12:00:00,1,1.0,1.0,0.0006136224176723489,0.0006136224176723489,0.017936810527501908,training,0.0006136224176723489,True
2017-04-10 12:00:00,-1,-1.0,-1.0,0.0007484011430125543,-0.0007484011430125543,0.017188409384489352,training,0.0007484011430125543,False
2017-04-11 12:00:00,-1,-1.0,-1.0,-0.003877551020408117,0.003877551020408117,0.021065960404897468,training,0.003877551020408117,True
2017-04-12 12:00:00,-1,-1.0,-1.0,-0.0021749473254944144,0.0021749473254944144,0.023240907730391884,training,0.0021749473254944144,True
2017-04-13 12:00:00,1,1.0,1.0,-0.001357773251867054,-0.001357773251867054,0.02188313447852483,training,0.001357773251867054,False
2017-04-18 12:00:00,-1,-1.0,-1.0,0.007648054145516043,-0.007648054145516043,0.014235080333008786,training,0.007648054145516043,False
2017-04-19 12:00:00,1,1.0,1.0,-0.003195539842262706,-0.003195539842262706,0.01103954049074608,training,0.003195539842262706,False
2017-04-20 12:00:00,-1,-1.0,-1.0,0.00996587030716729,-0.00996587030716729,0.0010736701835787898,training,0.00996587030716729,False
2017-04-21 12:00:00,0,0.0,0.0,-0.0,-0.0,0.0010736701835787898,training,0.0,False
2017-04-24 12:00:00,-1,-1.0,-1.0,0.0038532993876006483,-0.0038532993876006483,-0.0027796292040218585,training,0.0038532993876006483,False
2017-04-25 12:00:00,1,1.0,1.0,0.003179210726380593,0.003179210726380593,0.0003995815223587344,training,0.003179210726380593,True
2017-04-26 12:00:00,0,0.0,0.0,0.0,0.0,0.0003995815223587344,training,0.0,False
2017-04-27 12:00:00,-1,-1.0,-1.0,0.004180945853324288,-0.004180945853324288,-0.0037813643309655537,training,0.004180945853324288,False
2017-04-28 12:00:00,1,1.0,1.0,-0.0002747064075270961,-0.0002747064075270961,-0.00405607073849265,training,0.0002747064075270961,False
2017-05-02 12:00:00,1,1.0,1.0,-0.004673860746443101,-0.004673860746443101,-0.008729931484935751,training,0.004673860746443101,False
2017-05-03 12:00:00,1,1.0,1.0,-0.00501614787329066,-0.00501614787329066,-0.013746079358226412,training,0.00501614787329066,False
2017-05-04 12:00:00,1,1.0,1.0,6.915629322281692e-05,6.915629322281692e-05,-0.013676923065003595,training,6.915629322281692e-05,True
2017-05-05 12:00:00,1,1.0,1.0,-0.001386001386001504,-0.001386001386001504,-0.0150629244510051,training,0.001386001386001504,False
2017-05-08 12:00:00,0,0.0,0.0,0.0,0.0,-0.0150629244510051,training,0.0,False
2017-05-09 12:00:00,-1,-1.0,-1.0,0.0005549774540410163,-0.0005549774540410163,-0.015617901905046116,training,0.0005549774540410163,False
2017-05-10 12:00:00,1,1.0,1.0,0.0011084938340030247,0.0011084938340030247,-0.014509408071043091,training,0.0011084938340030247,True
2017-05-11 12:00:00,-1,-1.0,-1.0,-0.003120232977395567,0.003120232977395567,-0.011389175093647525,training,0.003120232977395567,True
2017-05-12 12:00:00,-1,-1.0,-1.0,0.003868739205526786,-0.003868739205526786,-0.015257914299174311,training,0.003868739205526786,False
2017-05-15 12:00:00,1,1.0,1.0,0.0004849660523762864,0.0004849660523762864,-0.014772948246798024,training,0.0004849660523762864,True
2017-05-16 12:00:00,-1,-1.0,-1.0,-0.010614680172054955,0.010614680172054955,-0.004158268074743069,training,0.010614680172054955,True
2017-05-17 12:00:00,-1,-1.0,-1.0,-0.0013107968264918781,0.0013107968264918781,-0.002847471248251191,training,0.0013107968264918781,True
2017-05-18 12:00:00,1,1.0,1.0,-0.004194457814756334,-0.004194457814756334,-0.007041929063007525,training,0.004194457814756334,False
2017-05-19 12:00:00,1,1.0,1.0,-0.004410447246916234,-0.004410447246916234,-0.011452376309923759,training,0.004410447246916234,False
2017-05-22 12:00:00,1,1.0,1.0,0.001312880044223312,0.001312880044223312,-0.010139496265700447,training,0.001312880044223312,True
2017-05-23 12:00:00,-1,-1.0,-1.0,-0.004012174875484118,0.004012174875484118,-0.0061273213902163295,training,0.004012174875484118,True
2017-05-24 12:00:00,1,1.0,1.0,0.0058079236672889676,0.0058079236672889676,-0.000319397722927362,training,0.0058079236672889676,True
2017-05-25 12:00:00,1,1.0,1.0,0.0029614325068870995,0.0029614325068870995,0.0026420347839597375,training,0.0029614325068870995,True
2017-05-26 12:00:00,1,1.0,1.0,0.0019228128004395077,0.0019228128004395077,0.0045648475843992455,training,0.0019228128004395077,True
2017-05-29 12:00:00,1,1.0,1.0,0.000273822562979135,0.000273822562979135,0.00483867014737838,training,0.000273822562979135,True
2017-05-30 12:00:00,1,1.0,1.0,-0.00034211426616497686,-0.00034211426616497686,0.004496555881213404,training,0.00034211426616497686,False
2017-05-31 12:00:00,-1,-1.0,-1.0,-0.0013011916175866163,0.0013011916175866163,0.00579774749880002,training,0.0013011916175866163,True
2017-06-01 12:00:00,1,1.0,1.0,0.0013693940431358344,0.0013693940431358344,0.007167141541935855,training,0.0013693940431358344,True
2017-06-02 12:00:00,0,0.0,0.0,0.0,0.0,0.007167141541935855,training,0.0,False
2017-06-05 12:00:00,1,1.0,1.0,0.00280265226604687,0.00280265226604687,0.009969793807982725,training,0.00280265226604687,True
2017-06-06 12:00:00,1,1.0,1.0,-0.0021801335331788608,-0.0021801335331788608,0.007789660274803864,training,0.0021801335331788608,False
2017-06-07 12:00:00,-1,-1.0,-1.0,-0.0014327625025585588,0.0014327625025585588,0.009222422777362422,training,0.0014327625025585588,True
2017-06-08 12:00:00,-1,-1.0,-1.0,-0.0009536784741143484,0.0009536784741143484,0.01017610125147677,training,0.0009536784741143484,True
