date,signal_direction,signal,prediction,target_return,pnl,cumulative_pnl,period,abs_return,hit
2017-02-09 12:00:00,-1,-1.0,-1.0,0.0070665571076416675,-0.0070665571076416675,-0.0070665571076416675,training,0.0070665571076416675,False
2017-02-10 12:00:00,-1,-1.0,-1.0,0.0074589756340129295,-0.0074589756340129295,-0.014525532741654596,training,0.0074589756340129295,False
2017-02-13 12:00:00,1,1.0,1.0,-0.00016694490818033845,-0.00016694490818033845,-0.014692477649834935,training,0.00016694490818033845,False
2017-02-14 12:00:00,1,1.0,1.0,0.005177020708082871,0.005177020708082871,-0.009515456941752064,training,0.005177020708082871,True
2017-02-15 12:00:00,-1,-1.0,-1.0,-0.0048108825481089764,0.0048108825481089764,-0.004704574393643087,training,0.0048108825481089764,True
2017-02-16 12:00:00,-1,-1.0,-1.0,0.009320356318046999,-0.009320356318046999,-0.014024930711690087,training,0.009320356318046999,False
2017-02-17 12:00:00,-1,-1.0,-1.0,-0.002497918401332223,0.002497918401332223,-0.011527012310357864,training,0.002497918401332223,True
2017-02-20 12:00:00,1,1.0,1.0,-0.0022421524663677507,-0.0022421524663677507,-0.013769164776725615,training,0.0022421524663677507,False
2017-02-21 12:00:00,1,1.0,1.0,0.001002171371304341,0.001002171371304341,-0.012766993405421274,training,0.001002171371304341,True
2017-02-22 12:00:00,-1,-1.0,-1.0,-0.008687661849469628,0.008687661849469628,-0.004079331555951646,training,0.008687661849469628,True
2017-02-23 12:00:00,1,1.0,1.0,0.015336151869352567,0.015336151869352567,0.01125682031340092,training,0.015336151869352567,True
2017-02-24 12:00:00,-1,-1.0,-1.0,-0.008570728920088156,0.008570728920088156,0.019827549233489075,training,0.008570728920088156,True
2017-02-27 12:00:00,-1,-1.0,-1.0,0.010787312832072203,-0.010787312832072203,0.009040236401416872,training,0.010787312832072203,False
2017-02-28 12:00:00,-1,-1.0,-1.0,0.011702559934985852,-0.011702559934985852,-0.00266232353356898,training,0.011702559934985852,False
2017-03-01 12:00:00,1,1.0,1.0,-0.024352118469765455,-0.024352118469765455,-0.027014442003334437,training,0.024352118469765455,False
2017-03-02 12:00:00,1,1.0,1.0,-0.0010081492060825385,-0.0010081492060825385,-0.028022591209416976,training,0.0010081492060825385,False
2017-03-03 12:00:00,-1,-1.0,-1.0,0.005920162381596752,-0.005920162381596752,-0.03394275359101373,training,0.005920162381596752,False
2017-03-06 12:00:00,1,1.0,1.0,-0.017482814223881787,-0.017482814223881787,-0.05142556781489552,training,0.017482814223881787,False
2017-03-07 12:00:00,1,1.0,1.0,-0.014555163207303302,-0.014555163207303302,-0.06598073102219881,training,0.014555163207303302,False
2017-03-08 12:00:00,1,1.0,1.0,-0.011513301351940728,-0.011513301351940728,-0.07749403237413954,training,0.011513301351940728,False
2017-03-09 12:00:00,1,1.0,1.0,-0.0005288673424415241,-0.0005288673424415241,-0.07802289971658107,training,0.0005288673424415241,False
2017-03-10 12:00:00,1,1.0,1.0,0.002470007057163181,0.002470007057163181,-0.07555289265941788,training,0.002470007057163181,True
2017-03-13 12:00:00,1,1.0,1.0,-0.003340659340659301,-0.003340659340659301,-0.07889355200007718,training,0.003340659340659301,False
2017-03-14 12:00:00,-1,-1.0,-1.0,0.004743499648629735,-0.004743499648629735,-0.08363705164870691,training,0.004743499648629735,False
2017-03-15 12:00:00,1,1.0,1.0,0.018262020291133697,0.018262020291133697,-0.06537503135757322,training,0.018262020291133697,True
2017-03-16 12:00:00,1,1.0,1.0,0.0038131553860818643,0.0038131553860818643,-0.061561875971491355,training,0.0038131553860818643,True
2017-03-17 12:00:00,-1,-1.0,-1.0,-0.008807529574302777,0.008807529574302777,-0.05275434639718858,training,0.008807529574302777,True
2017-03-20 12:00:00,-1,-1.0,-1.0,-0.0010279253040944131,0.0010279253040944131,-0.051726421093094166,training,0.0010279253040944131,True
2017-03-21 12:00:00,1,1.0,1.0,-0.010260795211628902,-0.010260795211628902,-0.061987216304723064,training,0.010260795211628902,False
2017-03-22 12:00:00,1,1.0,1.0,-0.0006039689387403326,-0.0006039689387403326,-0.0625911852434634,training,0.0006039689387403326,False
2017-03-23 12:00:00,1,1.0,1.0,0.004927385892116222,0.004927385892116222,-0.057663799351347175,training,0.004927385892116222,True
2017-03-24 12:00:00,1,1.0,1.0,0.0004296270836913559,0.0004296270836913559,-0.05723417226765582,training,0.0004296270836913559,True
2017-03-27 12:00:00,1,1.0,1.0,-0.011055879328076675,-0.011055879328076675,-0.0682900515957325,training,0.011055879328076675,False
2017-03-28 12:00:00,-1,-1.0,-1.0,0.005113981104273286,-0.005113981104273286,-0.07340403270000578,training,0.005113981104273286,False
2017-03-29 12:00:00,-1,-1.0,-1.0,-0.00113418251614025,0.00113418251614025,-0.07226985018386553,training,0.00113418251614025,True
2017-03-30 12:00:00,1,1.0,1.0,-0.004349338900487126,-0.004349338900487126,-0.07661918908435265,training,0.004349338900487126,False
2017-03-31 12:00:00,1,1.0,1.0,0.005863819359355895,0.005863819359355895,-0.07075536972499676,training,0.005863819359355895,True
2017-04-03 12:00:00,1,1.0,1.0,0.004870835870226936,0.004870835870226936,-0.06588453385476982,training,0.004870835870226936,True
2017-04-04 12:00:00,-1,-1.0,-1.0,0.0024229837313949074,-0.0024229837313949074,-0.06830751758616473,training,0.0024229837313949074,False
2017-04-05 12:00:00,1,1.0,1.0,-0.004330504070673827,-0.004330504070673827,-0.07263802165683855,training,0.004330504070673827,False
2017-04-06 12:00:00,1,1.0,1.0,0.007576417312549025,0.007576417312549025,-0.06506160434428952,training,0.007576417312549025,True
2017-04-07 12:00:00,-1,-1.0,-1.0,0.023516237402015833,-0.023516237402015833,-0.08857784174630536,training,0.023516237402015833,False
2017-04-10 12:00:00,1,1.0,1.0,0.02054673721340384,0.02054673721340384,-0.06803110453290151,training,0.02054673721340384,True
2017-04-11 12:00:00,1,1.0,1.0,0.0022464143770519343,0.0022464143770519343,-0.06578469015584958,training,0.0022464143770519343,True
2017-04-12 12:00:00,1,1.0,1.0,0.009505703422053232,0.009505703422053232,-0.056278986733796346,training,0.009505703422053232,True
2017-04-13 12:00:00,1,1.0,1.0,0.014141241001028454,0.014141241001028454,-0.04213774573276789,training,0.014141241001028454,True
2017-04-17 12:00:00,1,1.0,1.0,-0.008035865335814582,-0.008035865335814582,-0.05017361106858247,training,0.008035865335814582,False
2017-04-18 12:00:00,1,1.0,1.0,-0.009523809523809563,-0.009523809523809563,-0.05969742059239204,training,0.009523809523809563,False
2017-04-19 12:00:00,1,1.0,1.0,0.010426540284360112,0.010426540284360112,-0.04927088030803193,training,0.010426540284360112,True
2017-04-20 12:00:00,1,1.0,1.0,-0.0006831184356587436,-0.0006831184356587436,-0.04995399874369067,training,0.0006831184356587436,False
2017-04-21 12:00:00,-1,-1.0,-1.0,0.01215649345090302,-0.01215649345090302,-0.06211049219459369,training,0.01215649345090302,False
2017-04-24 12:00:00,1,1.0,1.0,-0.007089745806674579,-0.007089745806674579,-0.06920023800126827,training,0.007089745806674579,False
2017-04-25 12:00:00,-1,-1.0,-1.0,0.0072243015057883025,-0.0072243015057883025,-0.07642453950705658,training,0.0072243015057883025,False
2017-04-26 12:00:00,1,1.0,1.0,-0.0034111781684596026,-0.0034111781684596026,-0.07983571767551619,training,0.0034111781684596026,False
2017-04-27 12:00:00,1,1.0,1.0,0.0034282700421941733,0.0034282700421941733,-0.07640744763332201,training,0.0034282700421941733,True
2017-04-28 12:00:00,1,1.0,1.0,-0.014355742296918847,-0.014355742296918847,-0.09076318993024085,training,0.014355742296918847,False
2017-05-01 12:00:00,-1,-1.0,-1.0,0.01106586402266289,-0.01106586402266289,-0.10182905395290374,training,0.01106586402266289,False
2017-05-02 12:00:00,-1,-1.0,-1.0,0.021263289555972443,-0.021263289555972443,-0.12309234350887618,training,0.021263289555972443,False
2017-05-03 12:00:00,1,1.0,1.0,0.0025545114496854137,0.0025545114496854137,-0.12053783205919077,training,0.0025545114496854137,True
2017-05-04 12:00:00,1,1.0,1.0,0.008320380360244956,0.008320380360244956,-0.11221745169894581,training,0.008320380360244956,True
2017-05-05 12:00:00,-1,-1.0,-1.0,-0.006613516941474864,0.006613516941474864,-0.10560393475747094,training,0.006613516941474864,True
2017-05-08 12:00:00,-1,-1.0,-1.0,0.016097122302158356,-0.016097122302158356,-0.1217010570596293,training,0.016097122302158356,False
2017-05-09 12:00:00,1,1.0,1.0,0.006846188954815153,0.006846188954815153,-0.11485486810481416,training,0.006846188954815153,True
2017-05-10 12:00:00,1,1.0,1.0,0.0030758096616608135,0.0030758096616608135,-0.11177905844315335,training,0.0030758096616608135,True
2017-05-11 12:00:00,-1,-1.0,-1.0,-0.001354279523293608,0.001354279523293608,-0.11042477891985975,training,0.001354279523293608,True
2017-05-12 12:00:00,-1,-1.0,-1.0,-0.004848267193392073,0.004848267193392073,-0.10557651172646768,training,0.004848267193392073,True
2017-05-15 12:00:00,1,1.0,1.0,0.0036431491025412377,0.0036431491025412377,-0.10193336262392644,training,0.0036431491025412377,True
2017-05-16 12:00:00,1,1.0,1.0,0.004330534688466717,0.004330534688466717,-0.09760282793545973,training,0.004330534688466717,True
2017-05-17 12:00:00,1,1.0,1.0,-0.008346512036548936,-0.008346512036548936,-0.10594933997200866,training,0.008346512036548936,False
2017-05-18 12:00:00,-1,-1.0,-1.0,-0.0011507479861909838,0.0011507479861909838,-0.10479859198581767,training,0.0011507479861909838,True
2017-05-19 12:00:00,-1,-1.0,-1.0,-0.003176283748014742,0.003176283748014742,-0.10162230823780294,training,0.003176283748014742,True
2017-05-22 12:00:00,1,1.0,1.0,0.004933051444679272,0.004933051444679272,-0.09668925679312367,training,0.004933051444679272,True
2017-05-23 12:00:00,1,1.0,1.0,-0.0023669676514421365,-0.0023669676514421365,-0.0990562244445658,training,0.0023669676514421365,False
2017-05-24 12:00:00,1,1.0,1.0,0.009252731758900247,0.009252731758900247,-0.08980349268566555,training,0.009252731758900247,True
2017-05-25 12:00:00,1,1.0,1.0,0.006103941402162539,0.006103941402162539,-0.08369955128350301,training,0.006103941402162539,True
2017-05-26 12:00:00,-1,-1.0,-1.0,0.004335009537020981,-0.004335009537020981,-0.088034560820524,training,0.004335009537020981,False
2017-05-29 12:00:00,1,1.0,1.0,-0.015391304347826127,-0.015391304347826127,-0.10342586516835012,training,0.015391304347826127,False
2017-05-30 12:00:00,1,1.0,1.0,0.00475561426684288,0.00475561426684288,-0.09867025090150723,training,0.00475561426684288,True
2017-05-31 12:00:00,-1,-1.0,-1.0,0.015442660349214824,-0.015442660349214824,-0.11411291125072205,training,0.015442660349214824,False
2017-06-01 12:00:00,1,1.0,1.0,0.018342088861187905,0.018342088861187905,-0.09577082238953415,training,0.018342088861187905,True
2017-06-02 12:00:00,1,1.0,1.0,0.002268760907504284,0.002268760907504284,-0.09350206148202986,training,0.002268760907504284,True
2017-06-05 12:00:00,1,1.0,1.0,0.005575398553880881,0.005575398553880881,-0.08792666292814898,training,0.005575398553880881,True
2017-06-06 12:00:00,1,1.0,1.0,-0.014096687710801655,-0.014096687710801655,-0.10202335063895063,training,0.014096687710801655,False
2017-06-07 12:00:00,-1,-1.0,-1.0,0.007194875844520527,-0.007194875844520527,-0.10921822648347115,training,0.007194875844520527,False
2017-06-08 12:00:00,-1,-1.0,-1.0,-0.000442008486562942,0.000442008486562942,-0.10877621799690822,training,0.000442008486562942,True
2017-06-09 12:00:00,-1,-1.0,-1.0,-0.0019429479819836136,0.0019429479819836136,-0.1068332700149246,training,0.0019429479819836136,True
2017-06-12 12:00:00,1,1.0,1.0,-0.015162200282087486,-0.015162200282087486,-0.12199547029701208,training,0.015162200282087486,False
2017-06-13 12:00:00,-1,-1.0,-1.0,-0.022869955156950672,0.022869955156950672,-0.0991255151400614,training,0.022869955156950672,True
2017-06-14 12:00:00,1,1.0,1.0,-0.02032198469253113,-0.02032198469253113,-0.11944749983259254,training,0.02032198469253113,False
2017-06-15 12:00:00,1,1.0,1.0,0.004492362982929021,0.004492362982929021,-0.11495513684966352,training,0.004492362982929021,True
2017-06-16 12:00:00,1,1.0,1.0,0.0,0.0,-0.11495513684966352,training,0.0,False
2017-06-19 12:00:00,-1,-1.0,-1.0,0.002595775152166211,-0.002595775152166211,-0.11755091200182972,training,0.002595775152166211,False
2017-06-20 12:00:00,1,1.0,1.0,0.0008069577692101596,0.0008069577692101596,-0.11674395423261956,training,0.0008069577692101596,True
2017-06-21 12:00:00,1,1.0,1.0,0.003325543771346437,0.003325543771346437,-0.11341841046127313,training,0.003325543771346437,True
2017-06-22 12:00:00,1,1.0,1.0,8.937349182224421e-05,8.937349182224421e-05,-0.11332903696945089,training,8.937349182224421e-05,True
2017-06-23 12:00:00,-1,-1.0,-1.0,0.010434317310264913,-0.010434317310264913,-0.1237633542797158,training,0.010434317310264913,False
2017-06-26 12:00:00,1,1.0,1.0,0.002166260492824139,0.002166260492824139,-0.12159709378689165,training,0.002166260492824139,True
2017-06-27 12:00:00,-1,-1.0,-1.0,-0.0008992805755395684,0.0008992805755395684,-0.12069781321135209,training,0.0008992805755395684,True
2017-06-28 12:00:00,1,1.0,1.0,-0.0026008968609866285,-0.0026008968609866285,-0.12329871007233872,training,0.0026008968609866285,False
2017-06-29 12:00:00,1,1.0,1.0,0.0023391812865496257,0.0023391812865496257,-0.1209595287857891,training,0.0023391812865496257,True
2017-06-30 12:00:00,1,1.0,1.0,-0.015174643081619907,-0.015174643081619907,-0.136134171867409,training,0.015174643081619907,False
2017-07-03 12:00:00,1,1.0,1.0,0.005278966050787252,0.005278966050787252,-0.13085520581662174,training,0.005278966050787252,True
2017-07-04 12:00:00,1,1.0,1.0,-0.0029880478087651046,-0.0029880478087651046,-0.13384325362538685,training,0.0029880478087651046,False
2017-07-05 12:00:00,-1,-1.0,-1.0,-0.0026445376618640264,0.0026445376618640264,-0.1311987159635228,training,0.0026445376618640264,True
2017-07-06 12:00:00,1,1.0,1.0,-0.004452521581099583,-0.004452521581099583,-0.13565123754462238,training,0.004452521581099583,False
2017-07-07 12:00:00,-1,-1.0,-1.0,0.0030181086519116347,-0.0030181086519116347,-0.138669346196534,training,0.0030181086519116347,False
2017-07-10 12:00:00,1,1.0,1.0,-0.003663674665689687,-0.003663674665689687,-0.14233302086222369,training,0.003663674665689687,False
2017-07-11 12:00:00,-1,-1.0,-1.0,-0.01828203950390454,0.01828203950390454,-0.12405098135831914,training,0.01828203950390454,True
2017-07-12 12:00:00,-1,-1.0,-1.0,0.011719102136482466,-0.011719102136482466,-0.1357700834948016,training,0.011719102136482466,False
2017-07-13 12:00:00,-1,-1.0,-1.0,-0.012391799544419052,0.012391799544419052,-0.12337828395038256,training,0.012391799544419052,True
2017-07-14 12:00:00,1,1.0,1.0,0.007744956772334211,0.007744956772334211,-0.11563332717804835,training,0.007744956772334211,True
2017-07-17 12:00:00,-1,-1.0,-1.0,-0.001072865444792173,0.001072865444792173,-0.11456046173325618,training,0.001072865444792173,True
2017-07-18 12:00:00,-1,-1.0,-1.0,0.006067094932191252,-0.006067094932191252,-0.12062755666544743,training,0.006067094932191252,False
2017-07-19 12:00:00,1,1.0,1.0,0.006195564335099096,0.006195564335099096,-0.11443199233034833,training,0.006195564335099096,True
2017-07-20 12:00:00,1,1.0,1.0,0.007875425093968099,0.007875425093968099,-0.10655656723638023,training,0.007875425093968099,True
2017-07-21 12:00:00,-1,-1.0,-1.0,0.0031053145239996454,-0.0031053145239996454,-0.10966188176037987,training,0.0031053145239996454,False
2017-07-24 12:00:00,1,1.0,1.0,-0.004440497335701598,-0.004440497335701598,-0.11410237909608147,training,0.004440497335701598,False
2017-07-25 12:00:00,1,1.0,1.0,-0.007324044301536101,-0.007324044301536101,-0.12142642339761757,training,0.007324044301536101,False
2017-07-26 12:00:00,1,1.0,1.0,0.006938812291610386,0.006938812291610386,-0.11448761110600718,training,0.006938812291610386,True
2017-07-27 12:00:00,1,1.0,1.0,0.006892847551696398,0.006892847551696398,-0.10759476355431077,training,0.006892847551696398,True
2017-07-28 12:00:00,-1,-1.0,-1.0,-0.003640884468519791,0.003640884468519791,-0.10395387908579098,training,0.003640884468519791,True
2017-07-31 12:00:00,-1,-1.0,-1.0,-0.008231545406266557,0.008231545406266557,-0.09572233367952443,training,0.008231545406266557,True
2017-08-01 12:00:00,1,1.0,1.0,0.005452946350044016,0.005452946350044016,-0.09026938732948041,training,0.005452946350044016,True
2017-08-02 12:00:00,1,1.0,1.0,0.008658387266048506,0.008658387266048506,-0.0816110000634319,training,0.008658387266048506,True
2017-08-03 12:00:00,-1,-1.0,-1.0,-0.004504894741401755,0.004504894741401755,-0.07710610532203015,training,0.004504894741401755,True
2017-08-04 12:00:00,1,1.0,1.0,0.0022406066873491112,0.0022406066873491112,-0.07486549863468103,training,0.0022406066873491112,True
2017-08-07 12:00:00,-1,-1.0,-1.0,-0.0009460737937558347,0.0009460737937558347,-0.0739194248409252,training,0.0009460737937558347,True
2017-08-08 12:00:00,-1,-1.0,-1.0,0.0009426686091354327,-0.0009426686091354327,-0.07486209345006063,training,0.0009426686091354327,False
2017-08-09 12:00:00,1,1.0,1.0,0.005741708801096767,0.005741708801096767,-0.06912038464896386,training,0.005741708801096767,True
2017-08-10 12:00:00,1,1.0,1.0,0.0017009695526450078,0.0017009695526450078,-0.06741941509631885,training,0.0017009695526450078,True
2017-08-11 12:00:00,-1,-1.0,-1.0,0.009178990311065744,-0.009178990311065744,-0.07659840540738459,training,0.009178990311065744,False
2017-08-14 12:00:00,1,1.0,1.0,-0.007901064926142258,-0.007901064926142258,-0.08449947033352685,training,0.007901064926142258,False
2017-08-15 12:00:00,1,1.0,1.0,0.009808176373578842,0.009808176373578842,-0.07469129395994802,training,0.009808176373578842,True
2017-08-16 12:00:00,1,1.0,1.0,0.0054109765524349,0.0054109765524349,-0.06928031740751311,training,0.0054109765524349,True
2017-08-17 12:00:00,-1,-1.0,-1.0,-0.0010258163788682214,0.0010258163788682214,-0.06825450102864489,training,0.0010258163788682214,True
2017-08-18 12:00:00,-1,-1.0,-1.0,-0.0032417676164476663,0.0032417676164476663,-0.06501273341219722,training,0.0032417676164476663,True
2017-08-21 12:00:00,1,1.0,1.0,-0.004679258124893653,-0.004679258124893653,-0.06969199153709088,training,0.004679258124893653,False
2017-08-22 12:00:00,1,1.0,1.0,0.0001711010351611071,0.0001711010351611071,-0.06952089050192978,training,0.0001711010351611071,True
2017-08-23 12:00:00,-1,-1.0,-1.0,-0.0022229822161423875,0.0022229822161423875,-0.06729790828578738,training,0.0022229822161423875,True
2017-08-24 12:00:00,-1,-1.0,-1.0,0.0031532299301176457,-0.0031532299301176457,-0.07045113821590503,training,0.0031532299301176457,False
2017-08-25 12:00:00,1,1.0,1.0,0.0075290896646132395,0.0075290896646132395,-0.06292204855129178,training,0.0075290896646132395,True
2017-08-28 12:00:00,1,1.0,1.0,0.013001359619306556,0.013001359619306556,-0.04992068893198523,training,0.013001359619306556,True
2017-08-29 12:00:00,-1,-1.0,-1.0,0.0072760725934599355,-0.0072760725934599355,-0.057196761525445165,training,0.0072760725934599355,False
2017-08-30 12:00:00,1,1.0,1.0,0.0006737976922428657,0.0006737976922428657,-0.0565229638332023,training,0.0006737976922428657,True
2017-08-31 12:00:00,-1,-1.0,-1.0,-0.007823014804845185,0.007823014804845185,-0.048699949028357115,training,0.007823014804845185,True
2017-09-01 12:00:00,-1,-1.0,-1.0,8.335417187641612e-05,-8.335417187641612e-05,-0.04878330320023353,training,8.335417187641612e-05,False
2017-09-04 12:00:00,1,1.0,1.0,-0.0019141145139813206,-0.0019141145139813206,-0.05069741771421485,training,0.0019141145139813206,False
2017-09-05 12:00:00,1,1.0,1.0,-0.0035899148438804096,-0.0035899148438804096,-0.05428733255809526,training,0.0035899148438804096,False
2017-09-06 12:00:00,-1,-1.0,-1.0,-0.002661565333111574,0.002661565333111574,-0.05162576722498369,training,0.002661565333111574,True
2017-09-07 12:00:00,1,1.0,1.0,-0.004720105995362552,-0.004720105995362552,-0.05634587322034624,training,0.004720105995362552,False
