date,signal_direction,signal,prediction,target_return,pnl,cumulative_pnl,period,abs_return,hit
2017-02-09 12:00:00,1,1.0,1.0,0.03516998827667061,0.03516998827667061,0.03516998827667061,training,0.03516998827667061,True
2017-02-10 12:00:00,1,1.0,1.0,0.004958209378098901,0.004958209378098901,0.04012819765476951,training,0.004958209378098901,True
2017-02-13 12:00:00,-1,-1.0,-1.0,0.011434217955957018,-0.011434217955957018,0.02869397969881249,training,0.011434217955957018,False
2017-02-14 12:00:00,1,1.0,1.0,0.002000857510361617,0.002000857510361617,0.030694837209174104,training,0.002000857510361617,True
2017-02-15 12:00:00,1,1.0,1.0,-0.00755200911940723,-0.00755200911940723,0.023142828089766875,training,0.00755200911940723,False
2017-02-16 12:00:00,-1,-1.0,-1.0,0.00330175136376695,-0.00330175136376695,0.019841076725999926,training,0.00330175136376695,False
2017-02-17 12:00:00,-1,-1.0,-1.0,-0.014141414141414123,0.014141414141414123,0.03398249086741405,training,0.014141414141414123,True
2017-02-20 12:00:00,-1,-1.0,-1.0,0.0014240956992310845,-0.0014240956992310845,0.032558395168182964,training,0.0014240956992310845,False
2017-02-21 12:00:00,1,1.0,1.0,-0.0029927319367250827,-0.0029927319367250827,0.029565663231457883,training,0.0029927319367250827,False
2017-02-22 12:00:00,-1,-1.0,-1.0,0.027551748750892165,-0.027551748750892165,0.0020139144805657178,training,0.027551748750892165,False
2017-02-23 12:00:00,-1,-1.0,-1.0,-0.008643422209200141,0.008643422209200141,0.010657336689765859,training,0.008643422209200141,True
2017-02-24 12:00:00,1,1.0,1.0,0.0013079494259554503,0.0013079494259554503,0.01196528611572131,training,0.0013079494259554503,True
2017-02-27 12:00:00,1,1.0,1.0,0.006394419415782531,0.006394419415782531,0.01835970553150384,training,0.006394419415782531,True
2017-02-28 12:00:00,-1,-1.0,-1.0,-0.005630142919012645,0.005630142919012645,0.023989848450516486,training,0.005630142919012645,True
2017-03-01 12:00:00,-1,-1.0,-1.0,0.0133467278989667,-0.0133467278989667,0.010643120551549786,training,0.0133467278989667,False
2017-03-02 12:00:00,1,1.0,1.0,0.0018906340895869546,0.0018906340895869546,0.01253375464113674,training,0.0018906340895869546,True
2017-03-03 12:00:00,-1,-1.0,-1.0,0.010190711894016508,-0.010190711894016508,0.002343042747120232,training,0.010190711894016508,False
2017-03-06 12:00:00,-1,-1.0,-1.0,0.011163337250293717,-0.011163337250293717,-0.008820294503173485,training,0.011163337250293717,False
2017-03-07 12:00:00,-1,-1.0,-1.0,0.004608294930875663,-0.004608294930875663,-0.013428589434049149,training,0.004608294930875663,False
2017-03-08 12:00:00,-1,-1.0,-1.0,0.009526644834772263,-0.009526644834772263,-0.02295523426882141,training,0.009526644834772263,False
2017-03-09 12:00:00,-1,-1.0,-1.0,-0.004813477737665468,0.004813477737665468,-0.018141756531155944,training,0.004813477737665468,True
2017-03-10 12:00:00,1,1.0,1.0,0.008823089576790812,0.008823089576790812,-0.009318666954365132,training,0.008823089576790812,True
2017-03-13 12:00:00,-1,-1.0,-1.0,-0.0019259259259259112,0.0019259259259259112,-0.007392741028439221,training,0.0019259259259259112,True
2017-03-14 12:00:00,-1,-1.0,-1.0,-0.00220750551876375,0.00220750551876375,-0.005185235509675471,training,0.00220750551876375,True
2017-03-15 12:00:00,-1,-1.0,-1.0,-0.007351860020585182,0.007351860020585182,0.002166624510909711,training,0.007351860020585182,True
2017-03-16 12:00:00,1,1.0,1.0,0.003208868144690817,0.003208868144690817,0.005375492655600528,training,0.003208868144690817,True
2017-03-17 12:00:00,-1,-1.0,-1.0,0.006111757857974362,-0.006111757857974362,-0.0007362652023738345,training,0.006111757857974362,False
2017-03-20 12:00:00,1,1.0,1.0,-0.011450381679389355,-0.011450381679389355,-0.01218664688176319,training,0.011450381679389355,False
2017-03-21 12:00:00,1,1.0,1.0,0.003416010693598779,0.003416010693598779,-0.00877063618816441,training,0.003416010693598779,True
2017-03-22 12:00:00,-1,-1.0,-1.0,-0.006676557863501473,0.006676557863501473,-0.0020940783246629364,training,0.006676557863501473,True
2017-03-23 12:00:00,-1,-1.0,-1.0,0.0013297872340424725,-0.0013297872340424725,-0.003423865558705409,training,0.0013297872340424725,False
2017-03-24 12:00:00,1,1.0,1.0,0.001926782273603068,0.001926782273603068,-0.001497083285102341,training,0.001926782273603068,True
2017-03-27 12:00:00,-1,-1.0,-1.0,-0.019657483246463225,0.019657483246463225,0.018160399961360884,training,0.019657483246463225,True
2017-03-28 12:00:00,-1,-1.0,-1.0,-0.0038106404807269237,0.0038106404807269237,0.021971040442087808,training,0.0038106404807269237,True
2017-03-29 12:00:00,-1,-1.0,-1.0,0.0027712952158693302,-0.0027712952158693302,0.01919974522621848,training,0.0027712952158693302,False
2017-03-30 12:00:00,-1,-1.0,-1.0,0.014057971014492814,-0.014057971014492814,0.005141774211725665,training,0.014057971014492814,False
2017-03-31 12:00:00,-1,-1.0,-1.0,0.013252834634074619,-0.013252834634074619,-0.008111060422348954,training,0.013252834634074619,False
2017-04-03 12:00:00,1,1.0,1.0,0.0016398330351818904,0.0016398330351818904,-0.006471227387167064,training,0.0016398330351818904,True
2017-04-04 12:00:00,1,1.0,1.0,0.02039601012356714,0.02039601012356714,0.013924782736400075,training,0.02039601012356714,True
2017-04-05 12:00:00,-1,-1.0,-1.0,0.003072870939420531,-0.003072870939420531,0.010851911796979544,training,0.003072870939420531,False
2017-04-06 12:00:00,1,1.0,1.0,-0.0023512123438648074,-0.0023512123438648074,0.008500699453114737,training,0.0023512123438648074,False
2017-04-07 12:00:00,-1,-1.0,-1.0,0.011645047169811282,-0.011645047169811282,-0.0031443477166965446,training,0.011645047169811282,False
2017-04-10 12:00:00,1,1.0,1.0,0.0014920919128618006,0.0014920919128618006,-0.001652255803834744,training,0.0014920919128618006,True
2017-04-11 12:00:00,1,1.0,1.0,-0.020092275636255496,-0.020092275636255496,-0.02174453144009024,training,0.020092275636255496,False
2017-04-12 12:00:00,1,1.0,1.0,0.009122700319294451,0.009122700319294451,-0.012621831120795788,training,0.009122700319294451,True
2017-04-13 12:00:00,1,1.0,1.0,0.008143568089277542,0.008143568089277542,-0.004478263031518246,training,0.008143568089277542,True
2017-04-17 12:00:00,-1,-1.0,-1.0,0.018282631500074913,-0.018282631500074913,-0.02276089453159316,training,0.018282631500074913,False
2017-04-18 12:00:00,-1,-1.0,-1.0,-0.0042852770125498115,0.0042852770125498115,-0.018475617519043346,training,0.0042852770125498115,True
2017-04-19 12:00:00,1,1.0,1.0,0.012933025404156986,0.012933025404156986,-0.00554259211488636,training,0.012933025404156986,True
