date,symbol,signal,raw_score,price,contracts,notional_usd,weight_pct,basket,return_pct,weighted_return_pct
2025-09-03,@TY#C,-1,-2.510062768124044e-05,112.5625,-35,3939687.5,7.879375,RATESUS,-0.2637423653525819,-0.020781249999999998
2025-09-03,@US#C,1,0.0009560243925079703,114.46875,34,3891937.5,7.783875,RATESUS,0.38220038220038216,0.029749999999999995
2025-09-03,@W#C,-1,-0.0007970762671902776,523.25,-13,340112.5,0.680225,AGS,0.6211180124223602,0.004225
2025-09-03,BD#C,-1,-0.001147520961239934,128.27,-30,3848100.0000000005,7.6962,RATESEU,-0.1949013799017697,-0.015
2025-09-03,BL#C,-1,-0.0005559738492593169,117.95,-33,3892350.0,7.7847,RATESEU,-0.06782534972445807,-0.005279999999999887
2025-09-03,QBZ#C,1,0.008292006328701973,68.32,17,1161439.9999999998,2.3228799999999996,Energy,-1.7564402810304285,-0.040799999999999614
2025-09-03,QCL#C,-1,-0.0073223114013671875,64.7,-18,1164600.0000000002,2.3292,Energy,1.7001545595054117,0.03960000000000005
2025-09-03,QGC#C,-1,-0.0002481159463059157,3628.6,-3,1088580.0,2.1771599999999998,METALS,0.49881496996086394,0.010859999999999944
2025-09-03,QHG#C,1,0.0024414837826043367,4.617,10,1154250.0,2.3085,METALS,-1.2887156162009938,-0.029749999999999943
2025-09-03,QNG#C,-1,-0.00929544772952795,3.064,-10,306400.0,0.6128,Energy,-0.29373368146213763,-0.0017999999999999794
2025-09-03,QPL#C,1,0.002157230395823717,1458.5,17,1239725.0,2.47945,METALS,-5.505656496400408,-0.1365099999999999
2025-09-03,QRB#C,1,0.009796848520636559,2.0322,13,1109581.2,2.2191624,Energy,-0.9103434701308908,-0.02020199999999996
2025-09-03,QSI#C,-1,-0.00467211939394474,41.985,-5,1049625.0,2.09925,METALS,1.274264618316057,0.02674999999999983
2025-09-04,@AD#C,1,0.0023756290320307016,0.65205,19,1238895.0000000002,2.4777900000000006,FX,0.7974848554558673,0.01975999999999994
2025-09-04,@BO#C,-1,-0.0015616363380104303,51.06,-11,336996.00000000006,0.673992,AGS,0.07833920877398971,0.0005279999999999888
2025-09-04,@BP#C,1,0.002080728067085147,1.3442,14,1176175.0,2.35235,FX,0.6472251153102164,0.015224999999999876
2025-09-04,@C#C,-1,-0.0065131522715091705,418.5,-17,355725.0,0.71145,AGS,-0.0,-0.0
2025-09-04,@CT#C,1,0.0025833887048065662,66.04,10,330200.00000000006,0.6604000000000001,AGS,0.25741974560870307,0.0016999999999998754
2025-09-04,@ES#C,1,0.00031181538361124694,6540.0,10,3270000.0,6.54,EQUITY,0.00382262996941896,0.00025
2025-09-04,@EU#C,-1,-0.0018858762923628092,1.1716,-8,1171600.0,2.3432,FX,-0.7767156025947515,-0.018200000000000216
2025-09-04,@FV#C,-1,-0.0003838887787424028,109.609375,-36,3945937.5,7.891875,RATESUS,-0.36350677120456165,-0.028687499999999998
2025-09-04,@JY#C,1,0.002467003185302019,0.006798,14,1189650.0,2.3793,FX,1.0002942041776919,0.023799999999999825
2025-09-04,@KW#C,-1,-0.005145628470927477,505.25,0,0.0,0.0,AGS,0.09896091044037605,0.0
2025-09-04,@NQ#C,1,0.0006112633273005486,23776.25,7,3328675.0,6.657349999999999,EQUITY,0.4878818148362336,0.032479999999999995
2025-09-04,@RTY#C,1,0.003100033150985837,2383.8,27,3218130.0000000005,6.436260000000001,EQUITY,0.9858209581340717,0.06345
2025-09-04,@S#C,1,-0.004496786277741194,1026.75,6,308025.0,0.61605,AGS,0.38957876795714635,0.0024000000000000002
2025-09-04,@SM#C,-1,-0.0005492818308994174,279.6,-12,335520.0,0.67104,AGS,-0.6795422031473453,-0.004559999999999946
2025-09-04,@TY#C,-1,-0.0012181912316009402,112.78125,-35,3947343.75,7.8946875,RATESUS,-0.6234413965087282,-0.04921875
2025-09-04,@US#C,-1,-0.002341508399695158,114.75,-34,3901500.0,7.803,RATESUS,-1.4978213507625273,-0.116875
2025-09-04,@W#C,-1,-0.0023826288525015116,517.25,-13,336212.5,0.672425,AGS,-0.1933301111648139,-0.0013
2025-09-04,BD#C,-1,-0.0008786715334281325,128.5,-30,3855000.0,7.71,RATESEU,-0.41245136186770515,-0.031800000000000064
2025-09-04,BL#C,-1,-0.000392598332837224,118.01,-33,3894330.0000000005,7.788660000000001,RATESEU,-0.20337259554274625,-0.015839999999999663
2025-09-04,QBZ#C,1,0.010159140452742577,66.99,17,1138830.0,2.27766,Energy,-2.239140170174653,-0.051000000000000004
2025-09-04,QCL#C,-1,-0.002781615359708667,63.46,-18,1142280.0,2.28456,Energy,2.552789158525051,0.05831999999999991
2025-09-04,QGC#C,1,0.0010607826989144087,3612.3,3,1083690.0000000002,2.1673800000000005,METALS,1.0824128671483517,0.023459999999999953
2025-09-04,QHG#C,-1,-0.0010403026826679707,4.5695,-10,1142374.9999999998,2.28475,METALS,0.40485829959513114,0.009249999999999758
2025-09-04,QNG#C,-1,-0.00574792455881834,3.113,-10,311300.0,0.6225999999999999,Energy,1.1885640860905853,0.007399999999999983
2025-09-04,QPL#C,1,0.006604943424463272,1383.7,18,1245330.0,2.49066,METALS,0.29630700296306345,0.007379999999999836
2025-09-04,QRB#C,1,0.0036028188187628984,2.0228,13,1104448.8,2.2088976,Energy,-3.2133676092545067,-0.07098000000000017
2025-09-04,QSI#C,-1,-0.00011513363278936595,41.445,-6,1243350.0,2.4867,METALS,-0.21715526601519194,-0.005399999999999778
2025-09-05,@AD#C,-1,-0.002340136794373393,0.6577,-19,1249630.0,2.49926,FX,-0.26607875931276104,-0.0066500000000001116
2025-09-05,@BO#C,-1,-0.05765315890312195,50.95,-11,336270.0,0.67254,AGS,0.15701668302258173,0.0010560000000000712
2025-09-05,@BP#C,-1,-0.0008807989070191979,1.3546,-14,1185275.0,2.37055,FX,0.04429351838180525,0.0010499999999998844
2025-09-05,@C#C,-1,-0.010749380104243755,422.5,-16,338000.0,0.676,AGS,0.41420118343195267,0.0028000000000000004
2025-09-05,@CT#C,-1,0.0005021794931963086,66.01,-10,330050.0,0.6601,AGS,-0.5605211331616275,-0.0036999999999999035
2025-09-05,@ES#C,0,-0.0017143680015578866,6532.5,0,0.0,0.0,EQUITY,0.0,0.0
2025-09-05,@EU#C,-1,-0.0003348859609104693,1.18265,-8,1182650.0,2.3653,FX,0.16065615355346155,0.003800000000000026
2025-09-05,@FV#C,-1,-5.362561932997778e-05,110.0703125,-36,3962531.25,7.9250625,RATESUS,0.11356377315636312,0.009000000000000001
2025-09-05,@JY#C,-1,-0.00017001453670673072,0.0068795,-14,1203912.5000000002,2.4078250000000008,FX,0.581437604477071,0.014000000000000042
2025-09-05,@KW#C,1,-0.0021209758706390858,507.5,0,0.0,0.0,AGS,1.625615763546798,0.0
2025-09-05,@NQ#C,1,0.0002996387775056064,23856.75,6,2862810.0,5.72562,EQUITY,0.807947436260178,0.04626
2025-09-05,@RTY#C,0,0.0006340253166854382,2402.5,0,0.0,0.0,EQUITY,0.0,0.0
2025-09-05,@S#C,-1,-0.004682951606810093,1033.25,-6,309975.0,0.61995,AGS,-0.09678199854827002,-0.0006000000000000001
2025-09-05,@SM#C,-1,-0.015781303867697716,282.0,-12,338400.0,0.6768,AGS,0.035460992907809484,0.00024000000000005457
2025-09-05,@TY#C,1,-0.0005150092765688896,113.5625,35,3974687.5,7.949375,RATESUS,-0.0825536598789213,-0.0065625
2025-09-05,@US#C,-1,0.00024920719442889094,116.5,-34,3961000.0,7.922,RATESUS,-0.5364806866952789,-0.042499999999999996
2025-09-05,@W#C,-1,-0.0075630685314536095,521.25,-13,338812.5,0.677625,AGS,-0.28776978417266186,-0.00195
2025-09-05,BD#C,1,1.4074385035200976e-05,129.08,30,3872400.0000000005,7.744800000000001,RATESEU,0.12395413696931869,0.009599999999999794
2025-09-05,BL#C,1,0.0001812197733670473,118.3,33,3903900.0,7.807799999999999,RATESEU,0.025359256128487856,0.0019800000000000746
2025-09-05,QBZ#C,-1,-0.5967367887496948,65.11,-17,1106870.0,2.21374,Energy,-1.2594071571187335,-0.027880000000000252
2025-09-05,QCL#C,-1,-0.009321315214037895,61.53,-18,1107540.0,2.21508,Energy,-1.13765642775881,-0.025199999999999844
2025-09-05,QGC#C,1,0.0024863979779183865,3647.4,3,1094220.0,2.18844,METALS,0.9349125404397628,0.020459999999999944
2025-09-05,QHG#C,-1,-0.0015245662070810795,4.553,-10,1138250.0,2.2765,METALS,-0.16472655392049823,-0.003750000000000142
2025-09-05,QNG#C,-1,-0.0033665732480585575,3.057,-10,305700.0,0.6113999999999999,Energy,-1.1122015047432205,-0.00680000000000005
2025-09-05,QPL#C,1,0.0046158586628735065,1384.7,18,1246230.0,2.4924600000000003,METALS,0.2960930165378716,0.007379999999999836
2025-09-05,QRB#C,-1,-0.008266941644251347,1.9507,-13,1065082.2,2.1301644,Energy,-0.22043369047008615,-0.004695599999999967
2025-09-05,QSI#C,-1,-0.0007774844416417181,41.58,-6,1247400.0,2.4948,METALS,-0.829725829725827,-0.020699999999999934
2025-09-08,@AD#C,1,0.0017151791835203767,0.6599,18,1187820.0000000002,2.37564,FX,0.007576905591755491,0.00017999999999998014
2025-09-08,@BO#C,1,0.0048700906336307526,50.52,11,333432.0,0.666864,AGS,-1.4053840063341267,-0.00937200000000001
2025-09-08,@BP#C,1,0.001975370803847909,1.3549,14,1185537.5,2.371075,FX,-0.0811868034541369,-0.0019250000000001764
2025-09-08,@C#C,1,0.00080015481216833,418.75,17,355937.5,0.711875,AGS,0.11940298507462686,0.00085
2025-09-08,@CT#C,-1,-0.007318449206650257,66.27,-10,331349.99999999994,0.6627,AGS,-0.4376037422664951,-0.0029000000000000627
2025-09-08,@ES#C,-1,-0.0008066765731200576,6568.75,-10,3284375.0,6.56875,EQUITY,0.06470028544243578,0.00425
2025-09-08,@EU#C,1,0.0002941190905403346,1.18175,8,1181750.0,2.3635,FX,-0.2750158662999767,-0.00649999999999995
2025-09-08,@FV#C,1,9.494870027992874e-05,110.0078125,36,3960281.25,7.9205625,RATESUS,-0.17044244016760174,-0.013500000000000002
2025-09-08,@JY#C,-1,-0.0004281100700609386,0.006844,-14,1197700.0,2.3954,FX,-0.21186440677965745,-0.005074999999999915
2025-09-08,@KW#C,1,0.004857627674937248,512.25,0,0.0,0.0,AGS,-0.4880429477794046,-0.0
2025-09-08,@NQ#C,-1,-0.0008213717374019325,24110.25,-6,2893230.0,5.78646,EQUITY,0.21152829190904282,0.01224
2025-09-08,@RTY#C,-1,-0.0030775254126638174,2410.7,-27,3254444.9999999995,6.508889999999999,EQUITY,0.6263740822167798,0.04076999999999975
2025-09-08,@S#C,1,0.002124559134244919,1027.75,6,308325.0,0.61665,AGS,0.024324981756263683,0.00015000000000000001
2025-09-08,@SM#C,1,0.0035966974683105946,281.3,12,337560.00000000006,0.6751200000000002,AGS,1.3864201919658645,0.009359999999999946
2025-09-08,@TY#C,1,0.0009289515437558293,113.578125,35,3975234.375,7.950468750000001,RATESUS,-0.24762690879075525,-0.0196875
2025-09-08,@US#C,1,0.001940751215443015,117.3125,34,3988625.0,7.97725,RATESUS,-0.26638252530633993,-0.02125
2025-09-08,@W#C,-1,-0.000803621020168066,521.75,-13,339137.5,0.678275,AGS,0.287494010541447,0.0019499999999999997
2025-09-08,BD#C,-1,-0.0013644818682223558,129.28,-30,3878400.0,7.7568,RATESEU,0.09282178217822135,0.007200000000000273
2025-09-08,BL#C,-1,-0.00047031365102156997,118.35,-33,3905549.9999999995,7.811099999999999,RATESEU,0.08449514152935726,0.0065999999999996235
2025-09-08,QBZ#C,1,0.009404649958014488,66.16,17,1124720.0,2.2494400000000003,Energy,0.5894800483675946,0.013260000000000024
2025-09-08,QCL#C,1,-0.0031947705429047346,62.45,18,1124100.0000000002,2.2482000000000006,Energy,0.5284227381905496,0.01187999999999994
2025-09-08,QGC#C,1,0.002369384979829192,3680.1,3,1104030.0,2.2080599999999997,METALS,0.11141001603217056,0.002459999999999945
2025-09-08,QHG#C,-1,-0.004034488927572966,4.569,-10,1142250.0,2.2845,METALS,-0.02188662727074489,-0.0005000000000001671
2025-09-08,QNG#C,1,0.004137543495744467,3.094,10,309400.0,0.6188,Energy,-0.19392372333548105,-0.0011999999999999567
2025-09-08,QPL#C,1,0.0029057906940579414,1392.5,17,1183625.0,2.36725,METALS,-1.6014362657091528,-0.037909999999999916
2025-09-08,QRB#C,1,0.007273463997989893,1.9588,13,1069504.8,2.1390096,Energy,1.8889115785174555,0.04040399999999991
2025-09-08,QSI#C,1,0.008749480359256268,42.08,5,1052000.0,2.104,METALS,-1.817965779467682,-0.03825000000000003
2025-09-09,@AD#C,1,0.0003524496278259903,0.65995,18,1187910.0,2.37582,FX,0.4394272293355578,0.010440000000000048
2025-09-09,@BO#C,1,0.0018366932636126876,50.28,11,331848.0,0.663696,AGS,0.47732696897375093,0.003168000000000026
2025-09-09,@BP#C,1,0.00013567271525971591,1.3535,14,1184312.4999999998,2.3686249999999998,FX,0.029553010712979534,0.0007000000000003115
2025-09-09,@C#C,-1,-0.005453237798064947,421.0,-16,336800.0,0.6736,AGS,0.7719714964370546,0.0052
2025-09-09,@CT#C,-1,-0.002676651580259204,66.39,-10,331950.0,0.6639,AGS,-0.46693779183612333,-0.0031000000000000233
2025-09-09,@ES#C,-1,-0.0007891919231042266,6556.5,-10,3278250.0,6.5565,EQUITY,-0.7054068481659421,-0.04624999999999999
2025-09-09,@EU#C,1,0.0005103885778225958,1.17885,8,1178850.0,2.3577,FX,-0.14844976035966564,-0.003499999999999837
2025-09-09,@FV#C,1,0.0011287641245871782,109.796875,36,3952687.5,7.905375,RATESUS,0.08538494378824535,0.006750000000000002
2025-09-09,@JY#C,1,0.0004769524675793946,0.00686,14,1200500.0,2.401,FX,-0.1093294460641355,-0.002624999999999893
2025-09-09,@KW#C,1,0.0064621418714523315,512.5,0,0.0,0.0,AGS,-1.170731707317073,-0.0
2025-09-09,@NQ#C,1,0.0025528939440846443,24022.25,6,2882670.0,5.76534,EQUITY,0.5827930356232243,0.0336
2025-09-09,@RTY#C,-1,-0.0017664558254182339,2395.8,-27,3234330.0000000005,6.468660000000001,EQUITY,-0.25043826696719257,-0.016200000000000003
2025-09-09,@S#C,-1,-0.005402068607509136,1031.5,-6,309450.0,0.6189,AGS,0.7270964614638876,0.0045000000000000005
2025-09-09,@SM#C,-1,-0.00938030518591404,285.2,-12,342239.99999999994,0.6844799999999999,AGS,0.9467040673211741,0.006479999999999971
2025-09-09,@TY#C,1,0.0012197212781757116,113.265625,35,3964296.875,7.92859375,RATESUS,0.22072009932404468,0.017499999999999998
2025-09-09,@US#C,1,0.0021309833973646164,117.0,34,3978000.0,7.956,RATESUS,0.4273504273504274,0.034
2025-09-09,@W#C,1,0.002713574329391122,521.5,13,338975.0,0.6779499999999999,AGS,-1.102588686481304,-0.007474999999999999
2025-09-09,BD#C,1,0.0005284963408485055,129.11,30,3873300.0,7.746599999999999,RATESEU,0.13167066842226588,0.010199999999999248
2025-09-09,BL#C,1,0.0004973963368684053,118.26,33,3902580.0000000005,7.805160000000002,RATESEU,-0.01691188905801643,-0.0013200000000006755
2025-09-09,QBZ#C,1,0.0066843293607234955,66.68,17,1133560.0000000002,2.2671200000000007,Energy,1.5446910617876226,0.03501999999999956
2025-09-09,QCL#C,-1,-0.0036239945329725742,62.93,-18,1132740.0,2.2654799999999997,Energy,-1.6685205784204626,-0.03779999999999989
2025-09-09,QGC#C,1,0.002198288682848215,3684.3,3,1105290.0000000002,2.2105800000000007,METALS,-0.0624270553429466,-0.0013800000000001092
2025-09-09,QHG#C,-1,-0.004130511078983545,4.5655,-10,1141375.0,2.28275,METALS,-1.1718322199101885,-0.02674999999999983
2025-09-09,QNG#C,-1,-0.0005298556061461568,3.061,-10,306100.0,0.6122,Energy,0.5227049983665474,0.003200000000000003
2025-09-09,QPL#C,1,0.002600668231025338,1372.3,18,1235070.0,2.47014,METALS,1.6104350360708402,0.039780000000000246
2025-09-09,QRB#C,-1,-0.0041306279599666595,1.9921,-13,1087686.6,2.1753732,Energy,-1.1244415440991906,-0.024460799999999977
2025-09-09,QSI#C,1,0.00854399986565113,41.365,6,1240950.0,2.4819,METALS,0.5922881663241809,0.014699999999999847
2025-09-10,@AD#C,1,0.0017294405261054635,0.6634,18,1194120.0,2.38824,FX,0.5125113053964363,0.012239999999999852
2025-09-10,@BO#C,-1,0.00299615366384387,50.38,-11,332508.00000000006,0.6650160000000002,AGS,-1.3894402540690665,-0.009239999999999944
2025-09-10,@BP#C,-1,-0.0003019862633664161,1.3549,-14,1185537.5,2.371075,FX,-0.22879917337073605,-0.00542500000000018
2025-09-10,@C#C,1,-9.278310608351603e-05,417.5,17,354875.0,0.70975,AGS,0.47904191616766467,0.0034
2025-09-10,@CT#C,-1,0.0006287664291448891,66.67,-10,333350.0,0.6667000000000001,AGS,0.2249887505624804,0.001500000000000057
2025-09-10,@ES#C,1,0.0009067296632565558,6606.25,10,3303125.0,6.606249999999999,EQUITY,0.5827814569536424,0.0385
2025-09-10,@EU#C,1,0.0013582115061581135,1.178,8,1178000.0,2.3560000000000003,FX,0.16977928692699507,0.004000000000000004
2025-09-10,@FV#C,-1,-4.553876715363003e-05,109.9140625,-36,3956906.25,7.913812500000001,RATESUS,-0.0355391285805672,-0.0028125
2025-09-10,@JY#C,1,0.0013922762591391802,0.006853,14,1199275.0,2.39855,FX,0.16051364365971973,0.0038500000000002083
2025-09-10,@KW#C,-1,-0.006866274867206812,508.25,0,0.0,0.0,AGS,-0.0983767830791933,-0.0
2025-09-10,@NQ#C,1,0.0017084788996726274,24187.5,6,2902500.0,5.805,EQUITY,0.24289405684754523,0.0141
2025-09-10,@RTY#C,0,-0.0008667393121868372,2404.4,0,0.0,0.0,EQUITY,0.0,0.0
2025-09-10,@S#C,1,0.007411416620016098,1028.25,6,308475.0,0.61695,AGS,0.5592025285679553,0.00345
2025-09-10,@SM#C,1,0.009921537712216377,283.7,12,340439.99999999994,0.6808799999999998,AGS,0.7049700387733522,0.0048
2025-09-10,@TY#C,1,8.966244786279276e-05,113.515625,35,3973046.875,7.946093749999999,RATESUS,0.17894012388162422,0.014218749999999999
2025-09-10,@US#C,1,0.00030620218603871763,117.4375,34,3992875.0,7.9857499999999995,RATESUS,0.45236828100053217,0.036125
2025-09-10,@W#C,1,0.003898932132869959,516.75,13,335887.5,0.671775,AGS,0.6773101112723754,0.004549999999999999
2025-09-10,BD#C,1,0.00028383213793858886,129.2,30,3875999.9999999995,7.751999999999999,RATESEU,-0.038699690402463585,-0.002999999999998977
2025-09-10,BL#C,1,0.000100751465652138,118.27,33,3902910.0,7.80582,RATESEU,-0.19447027986808976,-0.015179999999999323
2025-09-10,QBZ#C,1,0.011689750477671623,67.68,17,1150560.0000000002,2.3011200000000005,Energy,-1.8469267139479904,-0.04250000000000001
2025-09-10,QCL#C,1,-0.0006079481681808829,63.97,18,1151460.0,2.30292,Energy,-2.3292168203845587,-0.053640000000000077
2025-09-10,QGC#C,-1,-0.0016167089343070984,3683.7,-3,1105109.9999999998,2.2102199999999996,METALS,0.2578928794418655,0.0056999999999999985
2025-09-10,QHG#C,1,0.003752229269593954,4.6175,10,1154375.0,2.30875,METALS,0.877097996751503,0.020250000000000323
2025-09-10,QNG#C,1,0.0012914572143927217,3.036,10,303600.0,0.6072,Energy,-2.667984189723319,-0.016199999999999992
2025-09-10,QPL#C,1,0.00010964078683173284,1394.8,17,1185580.0,2.3711599999999997,METALS,0.3871522798967659,0.009180000000000153
2025-09-10,QRB#C,-1,0.0009566625813022256,2.0144,-13,1099862.4000000001,2.1997248000000003,Energy,1.6580619539316963,0.036472800000000104
2025-09-10,QSI#C,-1,-0.0027781289536505938,41.625,-6,1248750.0,2.4975,METALS,-1.3933933933933893,-0.0347999999999999
2025-09-11,@AD#C,-1,-0.001977657899260521,0.6665,-18,1199700.0,2.3994,FX,0.2100525131282756,0.005039999999999845
2025-09-11,@BO#C,-1,-0.06888292729854584,50.93,-11,336138.0,0.672276,AGS,-1.8653053210288688,-0.012540000000000037
2025-09-11,@BP#C,-1,-0.0007285356987267733,1.3568,-14,1187200.0,2.3744,FX,0.04422169811320267,0.0010499999999998844
2025-09-11,@C#C,-1,-0.0027785145211964846,417.5,-17,354875.0,0.70975,AGS,-2.095808383233533,-0.014874999999999998
2025-09-11,@CT#C,1,-0.0003467437345534563,66.9,10,334500.0,0.6689999999999999,AGS,-0.04484304932735596,-0.0003000000000000113
2025-09-11,@ES#C,-1,-0.0008637714199721813,6645.5,-10,3322750.0,6.6455,EQUITY,-0.08276277180046648,-0.0055000000000000005
2025-09-11,@EU#C,-1,-0.0009012311929836869,1.1795,-8,1179500.0,2.359,FX,0.05086901229333904,0.0011999999999998678
2025-09-11,@FV#C,-1,-0.00043836934491991997,109.9609375,-36,3958593.75,7.917187500000001,RATESUS,0.2628774422735346,0.020812499999999998
2025-09-11,@JY#C,-1,-0.002118795644491911,0.006859,-14,1200325.0,2.40065,FX,0.35719492637409755,0.008574999999999774
2025-09-11,@KW#C,-1,-0.013877811841666698,506.5,0,0.0,0.0,AGS,-1.3820335636722607,-0.0
2025-09-11,@NQ#C,1,0.0003098971501458436,24262.5,6,2911500.0,5.8229999999999995,EQUITY,0.3544564657393096,0.02064
2025-09-11,@RTY#C,1,0.0020565742161124945,2431.5,27,3282525.0,6.56505,EQUITY,-0.3536911371581291,-0.023219999999999755
2025-09-11,@S#C,1,-0.0021855190861970186,1035.0,6,310500.0,0.621,AGS,0.7004830917874396,0.004350000000000001
2025-09-11,@SM#C,1,0.0035390991251915693,286.2,12,343439.99999999994,0.6868799999999998,AGS,-0.4891684136967077,-0.003359999999999945
2025-09-11,@TY#C,-1,-0.0014007168356329203,113.71875,-35,3980156.25,7.9603125,RATESUS,0.42594119263533936,0.03390625
2025-09-11,@US#C,-1,-0.001571239554323256,117.90625,-33,3890906.25,7.7818125,RATESUS,0.5300821627352239,0.041249999999999995
2025-09-11,@W#C,1,0.0001516490738140419,518.0,13,336700.0,0.6734,AGS,0.916988416988417,0.006175000000000001
2025-09-11,BD#C,-1,-0.0008504032157361507,129.13,-30,3873899.9999999995,7.747799999999999,RATESEU,0.3872066909316193,0.029999999999999995
2025-09-11,BL#C,-1,-0.001050185994245112,118.1,-33,3897299.9999999995,7.794599999999999,RATESEU,0.2032176121930524,0.01583999999999966
2025-09-11,QBZ#C,1,0.005496508441865444,66.4,17,1128800.0000000002,2.2576000000000005,Energy,0.662650602409635,0.014959999999999925
2025-09-11,QCL#C,-1,-0.0005761945503763855,62.49,-18,1124820.0,2.24964,Energy,-0.11201792286765928,-0.00252000000000001
2025-09-11,QGC#C,1,0.0005884106503799558,3672.0,3,1101600.0,2.2032,METALS,0.4302832244008764,0.009480000000000108
2025-09-11,QHG#C,1,0.003322650445625186,4.653,10,1163249.9999999998,2.3264999999999993,METALS,-0.010745755426600537,-0.00024999999999986144
2025-09-11,QNG#C,-1,-0.0034924105275422335,2.962,-10,296200.0,0.5923999999999999,Energy,0.03376097231601397,0.00020000000000006677
2025-09-11,QPL#C,-1,-0.0004424179787747562,1398.5,-17,1188725.0,2.37745,METALS,-1.0725777618877368,-0.0255
2025-09-11,QRB#C,1,0.008086985908448696,1.9757,13,1078732.2,2.1574644,Energy,0.6377486460494987,0.013759199999999938
2025-09-11,QSI#C,1,0.0015360706020146608,42.045,5,1051125.0,2.1022499999999997,METALS,1.7362349863241688,0.03649999999999983
2025-09-12,@AD#C,-1,-0.0008777547627687454,0.6643,-18,1195740.0,2.39148,FX,-0.4666566310401914,-0.011159999999999969
2025-09-12,@BO#C,-1,-0.0675916001200676,51.75,-11,341550.0,0.6831,AGS,-0.5217391304347886,-0.003564000000000041
2025-09-12,@BP#C,-1,-0.002882733941078186,1.3548,-14,1185450.0,2.3709000000000002,FX,-0.3985828166519096,-0.009450000000000125
2025-09-12,@C#C,-1,-0.004194645676761866,424.5,-16,339600.0,0.6792,AGS,0.058892815076560655,0.00039999999999999996
2025-09-12,@CT#C,-1,-0.002427303697913885,66.69,-10,333450.0,0.6668999999999999,AGS,-0.11995801469485426,-0.000799999999999983
2025-09-12,@ES#C,-1,-0.0011856299825012684,6646.5,-10,3323250.0,6.6465,EQUITY,-0.3723764387271496,-0.024749999999999998
2025-09-12,@EU#C,-1,-0.0003641597577370703,1.17765,-8,1177650.0,2.3553,FX,-0.3736254404958994,-0.008799999999999919
2025-09-12,@FV#C,-1,-6.774781650165096e-05,109.6171875,-36,3946218.75,7.892437500000001,RATESUS,-0.17104981825956808,-0.0135
2025-09-12,@JY#C,-1,-0.0004449391271919012,0.0068265,-14,1194637.5,2.389275,FX,-0.35889548084670353,-0.008575000000000076
2025-09-12,@KW#C,-1,-0.007456091232597828,508.5,0,0.0,0.0,AGS,-1.376597836774828,-0.0
2025-09-12,@NQ#C,-1,2.394644070591312e-05,24328.5,-6,2919420.0,5.83884,EQUITY,-0.7357625829788108,-0.04296
2025-09-12,@RTY#C,-1,-0.00252536591142416,2419.8,-27,3266730.0000000005,6.533460000000001,EQUITY,-0.23142408463509004,-0.015119999999999755
2025-09-12,@S#C,-1,-0.00352649949491024,1042.25,-6,312675.0,0.6253500000000001,AGS,-0.3358119453106261,-0.0021000000000000003
2025-09-12,@SM#C,1,0.0008770284475758672,286.0,12,343200.0,0.6864,AGS,-0.2797202797202837,-0.0019200000000000274
2025-09-12,@TY#C,-1,-0.0005512995412573218,113.140625,-35,3959921.875,7.91984375,RATESUS,-0.29001519127192377,-0.02296875
2025-09-12,@US#C,-1,-0.0005548433982767165,117.03125,-34,3979062.5,7.958125000000001,RATESUS,-0.6942590120160214,-0.05525000000000001
2025-09-12,@W#C,-1,-0.0024465161841362715,519.5,-13,337675.0,0.67535,AGS,-1.395572666025024,-0.009425
2025-09-12,BD#C,1,0.00021018926054239273,128.52,30,3855600.0000000005,7.711200000000002,RATESEU,0.1478369125427931,0.011399999999999863
2025-09-12,BL#C,1,0.00028321900754235685,117.81,33,3887730.0,7.775459999999999,RATESEU,0.04244121891180473,0.0032999999999998118
2025-09-12,QBZ#C,1,0.004635428078472614,67.46,17,1146820.0,2.29364,Energy,-0.1630595908686621,-0.003739999999999981
2025-09-12,QCL#C,1,-0.001202563289552927,63.24,18,1138320.0,2.27664,Energy,-0.03162555344719027,-0.0007200000000001126
2025-09-12,QGC#C,-1,-0.0011551504721865058,3682.3,-3,1104690.0000000002,2.2093800000000003,METALS,-0.9722184504249988,-0.021479999999999843
2025-09-12,QHG#C,-1,-0.0052689239382743835,4.6515,-10,1162875.0,2.32575,METALS,-1.4188971299580744,-0.03299999999999992
2025-09-12,QNG#C,-1,-0.0005545280291698873,2.976,-10,297600.0,0.5952,Energy,-0.7728494623655958,-0.004600000000000026
2025-09-12,QPL#C,-1,-0.005559459328651428,1411.9,-17,1200115.0000000002,2.4002300000000005,METALS,-0.23372760110489088,-0.005609999999999923
2025-09-12,QRB#C,-1,-0.004835666622966528,2.0031,-13,1093692.5999999999,2.1873851999999996,Energy,-0.2945434576406578,-0.006442800000000017
2025-09-12,QSI#C,1,0.0032471634913235903,42.675,5,1066875.0,2.13375,METALS,0.5975395430580025,0.012750000000000128
2025-09-15,@AD#C,-1,-0.0018477942794561386,0.66785,-18,1202130.0,2.4042600000000003,FX,-0.20214119937111064,-0.004859999999999865
2025-09-15,@BO#C,-1,-0.006535574793815613,51.56,-11,340296.00000000006,0.6805920000000001,AGS,-3.413498836307211,-0.02323199999999998
2025-09-15,@BP#C,1,0.00047184908180497587,1.361,14,1190875.0,2.38175,FX,0.36737692872888433,0.008750000000000202
2025-09-15,@C#C,-1,-1.7781072529032826e-05,422.75,-16,338200.0,0.6764,AGS,-1.360141927853341,-0.0092
